date,units_sold,unnamed:_0,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min
2024-06-06,0.0,523,30.456251,27.8,33.3,0.0,73.14014,88.40255,59.164864,34.338585,37.42282,32.43924
2024-06-07,0.0,524,30.433334,28.05,33.45,0.0,73.726265,88.41467,56.71497,34.015587,36.753593,32.311096
2024-06-08,0.0,525,30.360422,28.0,33.45,0.0,75.19697,88.65253,58.14381,34.2274,36.312077,32.836468
2024-06-09,0.0,526,30.362501,27.8,33.35,0.0,76.20258,91.58056,59.82154,34.000126,36.90798,31.963669
2024-06-10,0.0,527,30.45417,28.25,33.3,0.0,73.44278,88.68411,57.876343,33.49828,35.9272,31.703587
2024-06-11,0.0,528,30.681253,28.45,33.4,0.0,71.30056,85.095505,57.093224,33.444866,35.546776,32.242634
2024-06-12,0.0,529,30.862497,28.9,33.15,0.3,70.59833,80.71064,60.92868,33.78688,36.04176,32.334053
2024-06-13,0.0,530,30.929167,28.9,33.5,0.4,72.85809,84.8848,61.32708,34.741962,37.11673,33.12281
2024-06-14,0.0,531,30.99375,29.0,33.6,0.4,74.15798,87.69372,63.057896,35.894314,38.952145,34.435093
2024-06-15,0.0,532,31.010414,28.8,34.15,0.1,73.731834,87.44036,58.830128,35.425213,38.337673,33.700073
2024-06-16,0.0,533,30.879168,29.1,33.25,0.5,70.786766,80.976395,59.497795,34.82528,37.388325,33.758743
2024-06-17,0.0,534,31.200003,29.55,33.5,0.7,69.69445,78.284195,60.824596,34.649513,36.82947,33.578167
2024-06-18,0.0,535,31.114586,29.05,33.95,0.0,75.59416,84.74318,61.437096,35.53758,38.582653,33.72767
2024-06-19,0.0,536,31.04583,28.85,33.8,0.0,81.35673,92.44207,68.11966,36.32998,39.692013,34.318558
2024-06-20,0.0,537,31.11875,29.1,33.7,0.4,79.31898,91.66339,64.13731,36.536495,40.03211,33.756645
2024-06-21,0.0,538,31.375002,29.15,34.5,0.0,76.11992,89.26522,62.13909,37.253994,40.708893,34.89867
2024-06-22,0.0,539,31.63958,28.9,35.3,0.0,74.00309,88.20297,56.69015,36.782024,40.75891,34.671993
2024-06-23,0.0,540,32.310417,28.4,38.45,0.0,71.41213,91.06723,44.15598,36.93864,42.76249,33.824333
2024-06-24,0.0,541,31.90417,28.4,37.15,0.0,74.061325,90.79972,48.681473,36.55939,41.65597,33.892765
2024-06-25,0.0,542,31.483332,28.85,34.85,0.0,74.90607,89.242714,59.87079,37.10392,40.786808,35.244453
2024-06-26,0.0,543,32.27709,29.8,35.85,0.0,70.758385,83.98369,55.159122,37.729233,41.22947,35.62718
2024-06-27,0.0,544,32.493748,29.65,37.5,8.8,67.87326,84.51049,45.100792,37.36962,40.837524,35.62887
2024-06-28,0.0,545,32.05625,29.55,36.35,0.0,71.83303,82.60029,51.318085,37.10432,41.515224,34.49616
2024-06-29,0.0,546,32.01667,29.9,35.0,0.0,72.375046,83.58489,59.024223,37.64445,40.3904,36.058094
2024-06-30,0.0,547,32.339584,30.3,35.85,0.0,74.13434,87.80352,55.97202,37.403973,40.340214,35.382416
2024-07-01,0.0,548,32.458332,30.5,34.9,0.0,70.13416,81.39724,58.47856,36.921135,39.1394,35.591614
2024-07-02,0.0,549,32.2375,30.35,34.8,0.3,73.411255,87.04318,61.292915,37.094433,39.666817,35.317375
2024-07-03,0.0,550,31.60208,29.8,34.0,0.4,72.59581,83.73699,62.9565,36.453716,39.518433,35.276558
2024-07-04,0.0,551,31.429169,29.7,33.5,0.6,70.59206,81.77378,60.462627,35.757023,38.090424,34.32975
2024-07-05,0.0,552,31.94583,29.9,35.15,0.0,68.335236,77.4934,54.01305,35.49191,38.430183,33.895355
2024-07-06,0.0,553,32.06667,30.15,35.2,0.3,75.14599,85.51682,59.42022,36.601246,39.732006,34.32786
2024-07-07,0.0,554,31.55625,29.8,34.4,0.3,74.952446,84.992195,63.020473,37.412262,40.92296,35.09552
2024-07-08,0.0,555,31.568754,29.8,34.7,0.9,78.05909,85.99951,64.57662,37.98412,41.708282,36.0082
2024-07-09,0.0,556,31.810417,29.5,34.95,0.1,77.89737,90.0779,63.717613,37.840553,41.54619,35.22323
2024-07-10,0.0,557,31.46875,29.45,34.4,0.6,73.95681,87.222984,59.062855,34.982845,37.697025,33.038677
2024-07-11,0.0,558,31.010414,29.5,33.15,1.2,75.077225,83.704056,64.02208,33.393524,35.03902,32.590443
2024-07-12,0.0,559,30.752085,29.25,33.05,2.2,77.9213,87.727646,66.59348,34.3229,36.519802,32.580517
2024-07-13,0.0,560,30.733335,28.8,33.05,0.6,77.7471,90.29399,65.22656,35.02627,36.65462,33.716454
2024-07-14,0.0,561,31.11458,28.9,34.1,0.0,74.88094,89.25024,60.776844,36.399487,39.640667,34.816647
2024-07-15,0.0,562,31.918749,29.2,35.9,0.1,74.41112,86.68968,56.161938,37.277466,42.123253,35.12122
2024-07-16,0.0,563,31.843748,29.65,35.3,0.0,77.2154,88.52265,55.35613,37.9231,42.286392,35.68473
2024-07-17,0.0,564,32.12083,30.2,34.8,0.0,76.54927,87.53936,66.344505,38.1166,40.565983,35.601032
2024-07-18,0.0,565,31.831247,29.5,34.7,0.0,71.80212,84.45274,57.05706,36.64554,39.854607,35.073273
2024-07-19,0.0,566,32.825,29.55,38.6,0.2,70.62389,86.5045,43.017025,38.634502,44.66726,34.675957
2024-07-20,0.0,567,33.264584,30.0,37.35,4.2,69.24669,87.543655,50.35689,39.68279,43.72621,36.437706
2024-07-21,0.0,568,31.90417,30.0,35.2,3.3999999,77.37931,86.34977,62.290115,37.34091,41.086777,34.704784
2024-07-22,0.0,569,30.885416,29.5,33.0,0.1,77.339806,85.447685,67.5754,34.963337,36.54097,33.507713
2024-07-23,0.0,570,30.595835,29.3,32.35,0.0,76.44254,84.42639,67.82125,34.293156,35.46203,33.16339
2024-07-24,0.0,571,30.710424,28.85,32.9,0.3,76.23524,85.131035,64.41492,35.074467,36.70176,33.86547
2024-07-25,0.0,572,31.189583,29.35,33.75,0.4,76.26733,86.97637,65.950455,35.82765,38.27246,34.14028
2024-07-26,0.0,573,31.229164,29.3,33.95,0.0,73.848946,85.94208,62.008987,35.50281,38.438873,33.65649
2024-07-27,0.0,574,31.074997,29.3,33.3,0.0,73.90955,83.68207,64.700035,36.252735,39.10836,34.68723
2024-07-28,0.0,575,30.422915,28.8,33.0,3.3000002,76.65809,84.92585,63.990555,35.954193,39.410885,34.095955
2024-07-29,0.0,576,29.162498,27.95,32.75,18.400003,84.71191,90.53289,68.9387,35.390842,40.126396,33.24745
2024-07-30,0.0,577,29.164587,28.05,30.5,2.3,86.03228,92.12471,79.71872,35.00469,36.48358,33.606083
2024-07-31,0.0,578,29.497915,28.35,31.05,1.4000001,82.84666,89.20512,75.90263,33.01288,33.855637,32.216606
2024-08-01,0.0,579,29.308334,27.8,31.05,1.0,84.22816,90.01875,76.3218,33.638783,35.21701,31.454262
2024-08-02,0.0,580,29.22917,27.9,30.75,0.2,81.785675,90.79972,71.90751,33.6106,34.896397,32.140553
2024-08-03,0.0,581,28.852083,27.7,30.75,2.4999995,82.77982,88.64463,74.29872,33.634235,35.309975,32.50915
2024-08-04,0.0,582,28.602081,26.4,30.65,1.6,82.39878,92.3064,74.07032,33.78857,35.992096,31.407433
2024-08-05,0.0,583,28.364586,27.15,29.55,1.1000001,83.116135,91.80448,75.66213,32.65727,33.352535,31.869675
2024-08-06,0.0,584,28.850004,27.75,30.5,0.4,77.53188,85.7872,68.511314,31.301607,32.32555,30.535763
2024-08-07,0.0,585,29.287498,27.65,31.3,0.70000005,75.771545,85.51727,66.64155,32.607433,34.82068,31.075954
2024-08-08,0.0,586,29.616667,27.85,31.75,0.5,75.357735,84.02127,66.33382,32.970776,34.941185,31.691711
2024-08-09,0.0,587,29.775,27.9,32.85,0.4,74.37211,83.08681,59.955994,32.232616,35.312172,30.750172
2024-08-10,0.0,588,29.054167,27.5,31.6,1.1000001,78.93928,87.826096,66.701355,31.448706,33.72331,30.427979
2024-08-11,0.0,589,28.966665,27.55,30.9,1.4000002,81.05192,89.95198,71.51549,32.749428,33.82707,31.474674
2024-08-12,0.0,590,29.418749,27.8,31.9,0.4,80.00749,88.903656,68.57411,34.044388,35.980114,32.993896
2024-08-13,0.0,591,29.472918,27.35,32.2,0.0,78.23733,89.667854,63.895782,33.630398,36.426144,32.00656
2024-08-14,0.0,592,29.195831,27.5,32.05,1.9000002,79.71664,88.61288,66.790886,33.129738,36.67469,31.90797
2024-08-15,0.0,593,28.727083,27.2,31.25,1.1000001,79.826744,89.38347,67.63647,32.605717,34.884148,31.479439
2024-08-16,0.0,594,29.004166,27.6,30.85,0.1,77.10639,85.003586,67.52886,33.079994,34.513668,32.14333
2024-08-17,0.0,595,29.024994,27.4,31.6,0.2,77.23308,85.74807,66.502266,32.992126,35.922005,31.832169
2024-08-18,0.0,596,28.941668,27.3,31.15,1.0,76.635376,85.48243,66.61155,32.742645,35.38223,31.867508
2024-08-19,0.0,597,29.272917,27.0,31.85,0.8000001,74.35309,87.52194,62.68203,32.212666,34.340805,30.747742
2024-08-20,0.0,598,29.327087,27.6,31.6,0.0,74.41444,83.24391,63.57749,32.255207,33.879482,30.253841
2024-08-21,0.0,599,30.041662,27.45,33.4,0.0,70.62689,84.22936,54.731903,33.273075,37.103123,31.19601
2024-08-22,0.0,600,29.739578,27.65,32.55,0.0,73.18235,84.75545,58.81538,32.883698,35.11629,31.808365
2024-08-23,0.0,601,29.44375,27.15,32.65,0.0,74.440865,85.98031,59.01595,32.59353,35.03048,31.133373
2024-08-24,0.0,602,29.429163,27.25,33.05,0.0,73.79423,85.989944,55.649082,32.07972,35.72493,30.209148
2024-08-25,0.0,603,29.672915,27.0,33.2,0.0,73.5814,86.481766,55.517067,32.693256,35.547863,30.084656
2024-08-26,0.0,604,29.004166,27.1,33.35,51.200005,82.0309,92.34474,60.973072,33.702423,37.417023,31.288124
2024-08-27,0.0,605,27.535418,26.45,29.2,22.800001,86.803986,94.266136,76.53324,31.755323,32.94228,30.38734
2024-08-28,0.0,606,27.587496,26.65,29.8,21.8,88.8279,95.6751,76.39631,31.839836,33.72721,30.575645
2024-08-29,0.0,607,27.264578,24.85,30.3,25.7,82.59258,93.690765,68.67912,28.35553,31.071945,24.526646
2024-08-30,0.0,608,26.29792,25.0,28.3,8.5,86.81939,92.00319,78.92027,27.4543,30.924953,24.572319
2024-08-31,0.0,609,26.977083,25.35,28.95,1.0000001,88.10663,95.343864,81.19843,31.448538,34.46241,29.447853
2024-09-01,0.0,610,27.016665,24.85,29.3,0.0,87.05649,97.054245,76.06152,32.382366,35.1081,30.076065
2024-09-02,0.0,611,27.343752,25.4,29.85,0.0,86.16634,96.20215,72.172264,32.50267,36.202217,30.680855
2024-09-03,0.0,612,27.670835,26.05,30.2,2.2,83.08421,92.01174,69.282036,31.94692,34.645657,30.323524
2024-09-04,0.0,613,27.987497,26.4,30.05,0.2,83.657906,92.58186,72.00869,31.508078,32.989944,30.48853
2024-09-05,0.0,614,27.858332,26.45,30.05,0.90000004,83.80712,91.21808,73.531425,31.568727,33.57471,30.179897
2024-09-06,0.0,615,27.512503,25.85,29.6,0.2,83.051476,90.92385,73.89728,31.581766,33.265614,30.310333
2024-09-07,0.0,616,27.497915,25.55,29.9,0.1,84.48767,93.38394,73.48119,31.7344,33.906128,30.094456
2024-09-08,0.0,617,27.568754,25.7,30.25,0.0,82.17249,91.731186,68.46334,31.20455,34.538074,29.779911
2024-09-09,0.0,618,27.545835,25.75,30.0,0.5,82.610794,91.71935,70.928925,31.416115,33.64771,29.749683
2024-09-10,0.0,619,27.543753,25.15,30.15,0.2,82.48749,94.76404,68.43451,31.749474,34.303707,30.138882
2024-09-11,0.0,620,27.904161,25.65,30.55,0.0,79.245605,92.54187,66.05111,31.353289,34.005234,29.782497
2024-09-12,0.0,621,27.952082,26.15,30.8,0.1,74.22129,85.38728,59.308083,29.71564,32.26139,28.860447
2024-09-13,0.0,622,28.195831,26.25,31.15,0.0,71.695366,82.33923,55.870052,29.664839,31.947464,28.486115
2024-09-14,0.0,623,28.031248,26.25,30.65,0.0,71.61773,83.846146,59.092796,30.055489,32.13246,28.409286
2024-09-15,0.0,624,27.860418,26.05,29.9,0.5,75.148865,82.891174,65.55071,30.475325,31.771675,29.022861
2024-09-16,0.0,625,28.287498,25.9,31.5,0.0,76.652824,89.30484,60.559982,31.564886,34.085957,29.749477
2024-09-17,0.0,626,28.34167,25.5,32.05,0.0,77.962425,93.649666,60.136726,32.233627,35.665432,30.132988
2024-09-18,0.0,627,28.193748,25.0,31.5,0.0,79.666145,95.61485,64.2833,32.682926,36.2335,30.389874
2024-09-19,0.0,628,28.206253,25.6,31.85,0.0,80.525505,95.34895,61.37479,32.317093,36.032265,30.532043
2024-09-20,0.0,629,28.31875,25.9,31.25,0.0,75.29888,90.36432,62.175117,31.594484,34.70885,30.136173
2024-09-21,0.0,630,28.456247,26.2,31.55,0.0,72.74815,83.61571,58.584137,31.34285,34.436863,29.810913
2024-09-22,0.0,631,28.862501,26.65,32.0,0.0,72.868286,83.643585,58.808628,31.872244,35.14414,30.288883
2024-09-23,0.0,632,28.995834,26.75,32.0,0.0,73.325455,84.15389,60.307186,32.080776,35.192223,30.52951
2024-09-24,0.0,633,28.875,26.5,32.35,0.0,74.79907,89.07205,57.364143,32.42878,35.952236,30.85022
2024-09-25,0.0,634,29.074999,26.6,32.8,0.0,74.44049,86.20442,57.123898,32.730907,36.14666,31.127163
2024-09-26,0.0,635,29.102083,26.75,32.35,0.0,75.67949,88.30106,59.662697,32.29087,35.396236,30.542767
2024-09-27,0.0,636,29.19792,26.85,32.8,0.0,74.27201,86.46775,55.673283,32.502895,35.88479,30.626297
2024-09-28,0.0,637,28.729164,26.6,32.6,0.0,74.42845,88.27651,53.876423,32.22868,35.15268,30.84364
2024-09-29,0.0,638,28.745834,26.25,32.15,0.0,75.34977,87.71963,58.699966,32.241108,35.314026,30.28366
2024-09-30,0.0,639,28.904167,26.35,32.8,0.0,77.15093,89.91659,56.266567,32.55103,35.663517,30.469463
2024-10-01,33.0,640,28.872915,26.5,32.35,0.0,78.88427,91.784035,59.662697,32.57092,35.47764,30.82103
2024-10-02,0.0,641,28.770834,26.7,32.0,0.0,78.72671,91.23678,62.62792,31.905748,34.7688,30.643864
2024-10-03,0.0,642,28.668749,26.8,32.0,0.0,79.76922,90.96565,60.855396,31.742996,34.199352,30.55436
2024-10-04,0.0,643,28.668749,26.3,32.3,0.0,78.38161,93.96548,54.629665,31.985153,33.96166,30.429184
2024-10-05,0.0,644,28.395836,26.0,32.05,0.0,77.84458,93.67253,57.817337,32.65338,35.98866,30.93193
2024-10-06,0.0,645,29.112501,24.9,34.05,0.0,67.78309,95.90483,36.704792,32.477783,36.74555,29.665104
2024-10-07,0.0,646,31.150007,24.75,37.55,0.0,48.794357,82.98576,22.835194,32.001114,38.230656,27.452593
2024-10-08,0.0,647,31.558334,26.8,37.95,0.0,49.239323,71.89791,22.613338,32.93035,38.22257,28.664692
2024-10-09,0.0,648,30.960417,25.8,37.0,0.0,55.54301,86.12307,25.608728,33.195118,38.44562,29.788132
2024-10-10,0.0,649,31.660414,26.45,37.5,0.0,45.87556,85.56682,19.281038,32.735256,38.470646,26.998846
2024-10-11,0.0,650,30.525002,25.15,36.1,0.0,58.446392,86.28506,26.299404,33.362614,37.465908,27.880516
2024-10-12,0.0,651,29.908333,26.2,33.6,0.0,69.37323,92.84774,44.906498,34.28947,37.30044,31.882523
2024-10-13,0.0,652,30.614584,28.3,34.4,0.0,61.381924,76.686935,36.04323,34.406445,36.670124,32.41936
2024-10-14,0.0,653,31.104172,26.85,36.4,0.3,56.088257,84.282974,25.785765,33.448772,37.085526,30.320759
2024-10-15,0.0,654,30.760416,26.7,36.1,0.0,64.48541,88.83362,29.134434,33.963734,36.718937,32.018093
2024-10-16,0.0,655,29.910416,27.25,34.5,0.0,73.78724,91.27703,47.12614,34.167675,37.753246,32.148315
2024-10-17,0.0,656,29.21875,25.15,34.55,0.0,75.61975,99.11082,40.623898,33.966076,38.48891,30.932533
2024-10-18,0.0,657,30.577085,25.55,36.8,0.0,59.08697,90.39496,31.516375,33.299545,38.808083,28.799904
2024-10-19,0.0,658,30.697916,26.0,37.25,0.0,58.03957,83.058235,25.261715,33.14761,37.705593,29.071842
2024-10-20,0.0,659,29.545835,25.85,35.25,0.0,71.21473,96.22568,35.137875,33.222214,37.54059,31.203304
2024-10-21,0.0,660,29.729166,24.7,36.25,0.0,66.43241,97.05098,26.050364,32.73359,36.304207,30.22351
2024-10-22,0.0,661,29.299997,24.95,34.9,0.2,71.56132,94.76591,40.74594,32.925224,37.131096,29.811726
2024-10-23,0.0,662,30.020836,23.65,36.55,0.0,58.578526,96.18265,21.655062,32.339878,37.111916,27.479568
2024-10-24,0.0,663,30.535416,25.0,37.9,0.0,58.530956,88.16093,17.103916,32.430676,35.674545,28.902359
2024-10-25,0.0,664,30.079165,26.45,35.65,0.0,69.8548,91.49953,41.07536,33.634945,37.58399,30.679276
2024-10-26,0.0,665,30.12708,24.55,36.4,0.0,67.37037,91.37118,35.576,34.096195,39.63432,29.188541
2024-10-27,0.0,666,29.214584,25.1,34.45,0.0,77.10132,96.2571,48.278576,33.83902,37.829628,29.466515
2024-10-28,0.0,667,28.689577,25.5,32.65,0.0,81.37272,97.648544,58.838383,33.61409,36.92547,31.315235
2024-10-29,0.0,668,28.258333,25.65,32.2,0.0,82.84977,97.072586,59.98942,32.90614,35.709553,30.502457
2024-10-30,0.0,669,28.233332,25.4,33.4,0.0,78.65188,99.40732,44.52692,32.653976,36.95332,30.56034
2024-10-31,0.0,670,28.65,24.25,34.5,0.0,72.376305,99.702415,34.32756,31.896965,35.44775,28.669773
2024-11-01,0.0,671,28.168753,25.2,32.2,0.0,79.62434,94.20574,57.99293,32.308006,35.667873,29.623955
2024-11-02,0.0,672,27.466667,24.2,31.55,0.0,82.814125,98.513626,60.388176,32.412235,36.2044,29.414482
2024-11-03,0.0,673,27.285414,23.45,32.9,0.0,74.83686,99.40065,35.846146,30.763186,34.297905,27.933956
2024-11-04,0.0,674,27.31458,22.7,33.05,0.0,71.8516,98.493576,34.06644,30.383797,34.415997,27.013052
2024-11-05,0.0,675,27.547915,22.8,34.05,0.0,71.79505,94.097206,35.045494,30.534739,35.013176,26.448378
2024-11-06,0.0,676,27.679167,23.7,31.8,0.0,80.25758,93.85069,60.080177,31.656786,35.200768,27.720417
2024-11-07,0.0,677,28.074997,25.2,31.75,0.0,77.41993,93.36244,57.22243,32.19173,35.25106,29.952785
2024-11-08,0.0,678,27.293749,24.2,31.05,0.0,78.0388,95.30118,56.11713,31.18979,34.19858,29.054188
2024-11-09,0.0,679,27.224998,23.9,31.25,0.0,77.323105,96.15875,54.20507,30.79383,33.38625,28.492516
2024-11-10,0.0,680,27.027082,23.2,31.25,0.0,77.71474,96.431175,56.373867,30.76551,34.0499,27.596397
2024-11-11,0.0,681,27.287498,24.05,31.05,0.0,76.34986,95.29606,55.981224,31.352865,34.20686,28.872105
2024-11-12,0.0,682,27.13125,23.5,31.6,0.0,67.83421,92.70721,34.371796,30.303558,33.069813,27.740932
2024-11-13,0.0,683,26.837502,22.85,31.7,0.0,61.07614,89.87995,31.093218,28.819704,32.47935,25.782488
2024-11-14,0.0,684,26.835413,22.7,32.05,0.0,53.307728,77.92875,26.34124,27.813538,32.25598,24.307837
2024-11-15,0.0,685,26.752085,22.4,31.4,0.0,65.09353,83.93321,40.55826,29.307684,33.365803,25.432045
2024-11-16,0.0,686,26.64583,22.6,31.8,0.0,68.839836,92.09602,36.256275,29.572458,33.478275,26.08213
2024-11-17,0.0,687,27.189589,23.05,32.3,0.0,54.919323,85.05479,27.133183,28.50691,32.954227,24.734133
2024-11-18,0.0,688,26.90417,22.75,31.45,0.0,53.40112,71.64535,30.692768,27.966331,31.851055,24.472933
2024-11-19,0.0,689,26.300001,22.45,30.65,0.0,56.81159,71.11066,38.030064,27.736113,32.050243,23.458427
2024-11-20,0.0,690,25.770834,21.5,30.2,0.0,66.46757,84.374695,44.091217,28.140322,32.125168,24.065931
2024-11-21,0.0,691,26.122917,22.7,30.4,0.0,65.87731,82.41794,42.668243,28.429121,31.806053,25.975954
2024-11-22,0.0,692,26.387497,22.9,30.2,0.0,64.71339,79.67124,45.84222,28.612272,31.732456,25.639265
2024-11-23,0.0,693,26.216665,22.85,29.85,0.0,67.1783,86.085686,46.625633,28.89064,32.21867,26.407236
2024-11-24,0.0,694,25.84375,21.45,31.1,0.0,52.96608,83.51593,24.233116,26.534185,30.605171,21.744015
2024-11-25,0.0,695,25.552084,21.05,30.75,0.0,58.27986,78.914955,33.02126,26.891495,31.206848,21.91805
2024-11-26,0.0,696,26.066666,22.15,30.0,0.0,71.080246,86.35174,53.204754,29.155958,32.277386,25.504139
2024-11-27,0.0,697,25.897919,21.95,29.95,0.0,75.1236,90.953384,52.55894,29.53605,33.10426,25.601923
2024-11-28,0.0,698,25.516668,21.95,30.1,0.0,73.34666,92.94119,42.180195,28.57537,32.200943,25.169628
2024-11-29,0.0,699,25.908333,21.75,30.65,0.0,55.88434,88.99723,29.212965,26.653381,30.176403,23.657139
2024-11-30,0.0,700,24.812506,20.35,29.35,0.0,42.326855,59.553337,25.667957,24.0435,28.43863,19.956945
2024-12-01,0.0,701,25.085413,20.05,30.25,0.0,39.243053,51.165092,25.526297,24.118547,29.41291,18.744442
2024-12-02,0.0,702,25.337502,20.9,30.25,0.0,43.546864,57.89063,27.217472,24.24745,28.727707,20.06611
2024-12-03,0.0,703,25.460417,21.65,29.6,0.0,42.248947,57.883617,28.1589,24.046814,27.786655,20.594095
2024-12-04,0.0,704,24.050001,19.45,28.4,0.0,49.57376,66.78747,31.615705,23.922043,27.911018,18.770344
2024-12-05,0.0,705,23.450003,18.45,28.1,0.0,56.965637,81.109024,42.254898,23.944925,29.184658,19.015678
2024-12-06,0.0,706,22.627083,16.1,28.55,0.0,32.5084,62.28803,9.565164,20.315748,25.928455,13.325199
2024-12-07,0.0,707,22.291666,17.85,28.15,0.0,13.812409,24.61593,8.373075,17.788118,24.542389,12.928268
2024-12-08,0.0,708,20.393751,14.45,26.1,0.0,22.445518,30.3653,11.170235,16.973642,23.263325,10.277586
2024-12-09,0.0,709,20.43125,15.15,25.6,0.0,26.519188,37.29329,14.347477,17.37129,22.677135,11.550736
2024-12-10,0.0,710,20.172918,14.65,25.9,0.0,30.924639,42.741364,18.991606,17.59712,23.840778,11.777489
2024-12-11,0.0,711,19.606249,14.4,25.05,0.0,29.651045,44.019028,17.459164,16.513433,22.27772,10.833982
2024-12-12,0.0,712,19.145832,14.95,24.0,0.0,26.003296,36.282017,15.739041,14.962818,19.63053,10.552342
2024-12-13,0.0,713,19.864584,15.6,24.75,0.0,26.129313,34.990482,16.451727,15.975785,20.986076,11.531415
2024-12-14,0.0,714,19.375,13.95,25.6,0.0,28.516832,39.830395,13.779327,16.19177,22.920235,10.462595
2024-12-15,0.0,715,20.287498,14.8,26.4,0.0,31.16936,43.04662,18.108225,17.641722,24.262403,11.515459
2024-12-16,0.0,716,20.108335,14.0,25.95,0.0,35.523327,45.979973,22.80155,17.919943,24.07318,11.252114
2024-12-17,0.0,717,20.814583,16.6,25.9,0.0,27.761477,38.48912,15.535377,17.693052,23.200722,12.97913
2024-12-18,0.0,718,19.839582,14.75,25.15,0.0,33.675697,42.42355,24.08042,17.32541,23.510025,11.528265
2024-12-19,0.0,719,19.433332,15.15,24.45,0.0,32.17323,44.08875,19.334074,16.212595,20.924316,11.963156
2024-12-20,0.0,720,18.670835,13.7,24.2,0.0,30.052664,45.64917,13.074005,15.099956,20.108597,10.273407
2024-12-21,0.0,721,18.749998,13.5,24.15,0.0,42.812504,57.054726,27.877829,16.725874,22.99036,10.470522
2024-12-22,0.0,722,19.370834,14.6,24.2,0.0,55.416462,73.787926,35.32539,18.530996,23.824385,12.963692
2024-12-23,0.0,723,19.1,14.7,24.4,0.0,36.91115,50.640743,22.799086,16.23667,21.443382,11.553085
2024-12-24,0.0,724,18.679167,14.3,23.5,0.0,39.99892,52.282284,24.271383,15.744275,20.028355,11.508633
2024-12-25,0.0,725,18.906248,14.4,23.75,0.0,37.766727,51.22441,23.4135,15.877575,20.645546,11.5738535
2024-12-26,0.0,726,18.854168,13.75,24.4,0.0,36.057472,51.25444,14.362988,16.273048,22.194204,10.965706
2024-12-27,0.0,727,18.627083,12.9,25.15,0.0,31.403326,55.30812,15.536978,15.694036,22.33257,9.456608
2024-12-28,0.0,728,18.968748,13.4,25.15,0.0,35.034855,65.41503,15.081428,16.010683,21.931057,10.245392
2024-12-29,0.0,729,19.608334,14.95,25.1,0.0,32.88167,44.07336,18.590267,16.792353,22.561815,11.443134
2024-12-30,0.0,730,19.822916,14.35,25.8,0.0,34.73131,50.296627,19.522379,17.37619,23.354757,11.717716
